time,guest_nice,guest,steal,softirq,irq,user,system,nice,iowait
2022-05-30 12:01:57,0,0,0,0,0,0.2512563,0.3768844,0,0
2022-05-30 12:01:56,0,0,0.1251564,0.1251564,0,0.3754693,0.3754693,0,0
2022-05-30 12:01:55,0,0,0,0.3745318,0,0.6242197,0.3745318,0,0
2022-05-30 12:01:54,0,0,0,0,0,0,0.2512563,0,0
2022-05-30 12:01:53,0,0,0,0,0,0.1253133,0.1253133,0,0.2506266
2022-05-30 12:01:52,0,0,0,0,0,0.1254705,0.250941,0,0
2022-05-30 12:01:51,0,0,0,0,0,0.125,0.25,0,0
2022-05-30 12:01:50,0,0,0,0,0,0.1248439,0.3745318,0,0
2022-05-30 12:01:49,0,0,0,0,0,0.2496879,0.3745318,0,0
2022-05-30 12:01:48,0,0,0.2506266,0,0,0.1253133,0.2506266,0,0
2022-05-30 12:01:47,0,0,0,0,0,0.2503129,0.3754693,0,0
2022-05-30 12:01:46,0,0,0,0,0,0.1251564,0.3754693,0,0
2022-05-30 12:01:45,0,0,0,0,0,0.1251564,0.1251564,0,0.1251564
2022-05-30 12:01:44,0,0,0,0.1253133,0,0,0.2506266,0,0
2022-05-30 12:01:43,0,0,0,0,0,0.375,0.125,0,0
2022-05-30 12:01:42,0,0,0,0,0,0,0.250941,0,0
2022-05-30 12:01:41,0,0,0,0.375,0,3.875,0.375,0,0.125
2022-05-30 12:01:40,0,0,0,0,0,0.2506266,0.2506266,0,0.1253133
2022-05-30 12:01:39,0,0,0.1254705,0,0,0.1254705,0.250941,0,0.1254705
2022-05-30 12:01:38,0,0,0,0,0,0.1248439,0.4993758,0,0
2022-05-30 12:01:37,0,0,0,0,0,0.250941,0.1254705,0,0
2022-05-30 12:01:36,0,0,0,0,0,0.1253133,0.2506266,0,0
2022-05-30 12:01:35,0,0,0,0,0,0.2506266,0.1253133,0,0
2022-05-30 12:01:34,0,0,0,0,0,0,0.1257862,0,0
2022-05-30 12:01:33,0,0,0,0,0,0.2493766,0.2493766,0,0
2022-05-30 12:01:32,0,0,0,0,0,0.2512563,0,0,0
2022-05-30 12:01:31,0,0,0.1253133,0,0,0.1253133,0.1253133,0,0
2022-05-30 12:01:30,0,0,0,0,0,0,0.1256281,0,0
2022-05-30 12:01:29,0,0,0,0.1253133,0,0.1253133,0.1253133,0,0
2022-05-30 12:01:28,0,0,0,0,0,0.250941,0.250941,0,0
2022-05-30 12:01:27,0,0,0,0,0,0.3764115,0,0,0
2022-05-30 12:01:26,0,0,0,0,0,0.2506266,0.1253133,0,0
2022-05-30 12:01:25,0,0,0,0,0,0.1254705,0.1254705,0,0
2022-05-30 12:01:24,0,0,0.1253133,0,0,0.2506266,0.1253133,0,0
2022-05-30 12:01:23,0,0,0,0,0,0.3745318,0.2496879,0,0
2022-05-30 12:01:22,0,0,0,0,0,0.1254705,0.1254705,0,0
2022-05-30 12:01:21,0,0,0,0.1253133,0,0.2506266,0.1253133,0,0
2022-05-30 12:01:20,0,0,0.1256281,0,0,0.1256281,0.2512563,0,0
2022-05-30 12:01:19,0,0,0,0,0,0.1256281,0,0,0
2022-05-30 12:01:18,0,0,0,0,0,0.1254705,0.250941,0,0
2022-05-30 12:01:17,0,0,0,0,0,0.3759398,0.1253133,0,0
2022-05-30 12:01:16,0,0,0.1253133,0,0,0.2506266,0,0,0
2022-05-30 12:01:15,0,0,0,0,0,0.2506266,0.1253133,0,0
2022-05-30 12:01:14,0,0,0,0,0,0.1256281,0.1256281,0,0
2022-05-30 12:01:13,0,0,0,0,0,0.1254705,0.1254705,0,0
2022-05-30 12:01:12,0,0,0,0,0,0.1256281,0.1256281,0,0
2022-05-30 12:01:11,0,0,0,0,0,0.1254705,0.1254705,0,0
2022-05-30 12:01:10,0,0,0,0,0,0.2506266,0.2506266,0,0
2022-05-30 12:01:09,0,0,0,0.1251564,0,0.2503129,0.1251564,0,0
2022-05-30 12:01:08,0,0,0,0,0,0.1254705,0.1254705,0,0
2022-05-30 12:01:07,0,0,0.1253133,0,0,0.1253133,0.2506266,0,0
2022-05-30 12:01:06,0,0,0,0.1253133,0,0.1253133,0.2506266,0,0
2022-05-30 12:01:05,0,0,0,0,0,0.1257862,0,0,0
2022-05-30 12:01:04,0,0,0,0,0,0.2506266,0.2506266,0,0
2022-05-30 12:01:03,0,0,0,0,0,0.375,0.25,0,0
2022-05-30 12:01:02,0,0,0,0,0,0.1257862,0,0,0
2022-05-30 12:01:01,0,0,0,0,0,0.3759398,0.1253133,0,0
2022-05-30 12:01:00,0,0,0.1251564,0,0,0.3754693,0.1251564,0,0
2022-05-30 12:00:59,0,0,0,0,0,0.2503129,0.2503129,0,0
2022-05-30 12:00:58,0,0,0,0,0,0.25,0.25,0,0.125
2022-05-30 12:00:57,0,0,0,0,0,0.375,0.25,0,0
2022-05-30 12:00:56,0,0,0,0,0,0.3768844,0,0,0
2022-05-30 12:00:55,0,0,0,0,0,0.1254705,0.1254705,0,0
2022-05-30 12:00:54,0,0,0,0,0,0.3754693,0.1251564,0,0
2022-05-30 12:00:53,0,0,0,0,0,0.2506266,0.2506266,0,0
2022-05-30 12:00:52,0,0,0.125,0.125,0,0.125,0.25,0,0
2022-05-30 12:00:51,0,0,0,0,0,0.2512563,0.1256281,0,0
2022-05-30 12:00:50,0,0,0,0.1254705,0,0.1254705,0.1254705,0,0
2022-05-30 12:00:49,0,0,0,0,0,0.250941,0,0,0
2022-05-30 12:00:48,0,0,0,0,0,0.1254705,0.1254705,0,0
2022-05-30 12:00:47,0,0,0,0.1254705,0,0.1254705,0.1254705,0,0
2022-05-30 12:00:46,0,0,0.1253133,0,0,0.1253133,0.2506266,0,0
2022-05-30 12:00:45,0,0,0,0,0,0.375,0.25,0,0
2022-05-30 12:00:44,0,0,0,0.1251564,0,0.2503129,0.1251564,0,0
2022-05-30 12:00:43,0,0,0,0,0,0.1253133,0.2506266,0,0
2022-05-30 12:00:42,0,0,0,0,0,0.1254705,0.1254705,0,0
2022-05-30 12:00:41,0,0,0,0,0,0.5,0.25,0,0
2022-05-30 12:00:40,0,0,0,0,0,0.2512563,0,0,0
2022-05-30 12:00:39,0,0,0,0,0,0.1254705,0.250941,0,0
2022-05-30 12:00:38,0,0,0,0.1253133,0,0.3759398,0.1253133,0,0
2022-05-30 12:00:37,0,0,0.125,0,0,0.625,0.125,0,0
2022-05-30 12:00:36,0,0,0,0,0,0.1256281,0.1256281,0,0
2022-05-30 12:00:35,0,0,0,0,0,0.3754693,0.2503129,0,0.1251564
2022-05-30 12:00:34,0,0,0,0.1254705,0,0.1254705,0.1254705,0,0
2022-05-30 12:00:33,0,0,0,0,0,0.3754693,0.1251564,0,0
2022-05-30 12:00:32,0,0,0,0,0,0.250941,0.1254705,0,0
2022-05-30 12:00:31,0,0,0.1251564,0,0,0.1251564,0.1251564,0,0
2022-05-30 12:00:30,0,0,0,0.1253133,0,0.2506266,0.1253133,0,0
2022-05-30 12:00:29,0,0,0,0,0,0.2506266,0.1253133,0,0
2022-05-30 12:00:28,0,0,0,0,0,0.250941,0.1254705,0,0
2022-05-30 12:00:27,0,0,0,0,0,0.1254705,0.1254705,0,0
2022-05-30 12:00:26,0,0,0,0,0,0.2512563,0,0,0
2022-05-30 12:00:25,0,0,0,0,0,0.3764115,0.1254705,0,0
2022-05-30 12:00:24,0,0,0,0.1251564,0,0.1251564,0.2503129,0,0.1251564
2022-05-30 12:00:23,0,0,0.1251564,0,0,0.2503129,0.2503129,0,0
2022-05-30 12:00:22,0,0,0,0.1254705,0,3.011292,0.1254705,0,0
2022-05-30 12:00:21,0,0,0,0,0,0.3764115,0.1254705,0,0
2022-05-30 12:00:20,0,0,0,0,0,0.250941,0.1254705,0,0
2022-05-30 12:00:19,0,0,0,0,0,0.2506266,0.2506266,0,0
2022-05-30 12:00:18,0,0,0,0,0,0,0.250941,0,0
2022-05-30 12:00:17,0,0,0,0,0,0.1254705,0.1254705,0,0
2022-05-30 12:00:16,0,0,0,0.125,0,0.25,0.25,0,0
2022-05-30 12:00:15,0,0,0,0,0,0.1253133,0.2506266,0,0
2022-05-30 12:00:14,0,0,0.1257862,0,0,0.1257862,0.2515723,0,0
2022-05-30 12:00:13,0,0,0,0,0,0.3759398,0.1253133,0,0
2022-05-30 12:00:12,0,0,0,0,0,0,0.1256281,0,0.1256281
2022-05-30 12:00:11,0,0,0.1251564,0,0,0.1251564,0.3754693,0,0
2022-05-30 12:00:10,0,0,0,0,0,0.2512563,0.1256281,0,0
2022-05-30 12:00:09,0,0,0,0,0,0.3759398,0.1253133,0,0
2022-05-30 12:00:08,0,0,0,0,0,0.2506266,0.2506266,0,0
2022-05-30 12:00:07,0,0,0,0,0,0.3759398,0.1253133,0,0
2022-05-30 12:00:06,0,0,0,0,0,0.3759398,0.3759398,0,0
2022-05-30 12:00:05,0,0,0,0,0,0.250941,0.1254705,0,0
2022-05-30 12:00:04,0,0,0.125,0,0,0.25,0.25,0,0
2022-05-30 12:00:03,0,0,0,0,0,0.25,0.25,0,0.125
2022-05-30 12:00:02,0,0,0,0,0,0.1251564,0.3754693,0,0
2022-05-30 12:00:01,0,0,0,0,0,0.2512563,0,0,0
2022-05-30 12:00:00,0,0,0,0,0,0.2506266,0.1253133,0,0
2022-05-30 11:59:59,0,0,0,0,0,0.2512563,0,0,0
2022-05-30 11:59:58,0,0,0,0,0,0,0.3759398,0,0
2022-05-30 11:59:57,0,0,0.1251564,0,0,0.1251564,0.3754693,0,0
2022-05-30 11:59:56,0,0,0,0.1251564,0,0.2503129,0.1251564,0,0
2022-05-30 11:59:55,0,0,0,0,0,0.1256281,0.1256281,0,0
2022-05-30 11:59:54,0,0,0,0,0,0.1254705,0.250941,0,0
2022-05-30 11:59:53,0,0,0,0,0,0.3759398,0.2506266,0,0
2022-05-30 11:59:52,0,0,0,0,0,0.1256281,0.2512563,0,0
2022-05-30 11:59:51,0,0,0.1248439,0.1248439,0,0.3745318,0.3745318,0,0.1248439
2022-05-30 11:59:50,0,0,0,0,0,0.1254705,0.250941,0,0
2022-05-30 11:59:49,0,0,0,0,0,0.1251564,0.3754693,0,0
2022-05-30 11:59:48,0,0,0,0,0,0.2506266,0.2506266,0,0
2022-05-30 11:59:47,0,0,0,0,0,0.1253133,0.2506266,0,0
2022-05-30 11:59:46,0,0,0,0,0,0.2506266,0,0,0
2022-05-30 11:59:45,0,0,0,0,0,0.5,0.25,0,0
2022-05-30 11:59:44,0,0,0,0,0,0,0.2512563,0,0
2022-05-30 11:59:43,0,0,0.1253133,0,0,0.1253133,0.3759398,0,0
2022-05-30 11:59:42,0,0,0,0,0,0.1254705,0.1254705,0,0
2022-05-30 11:59:41,0,0,0,0,0,0.250941,0.250941,0,0
2022-05-30 11:59:40,0,0,0,0,0,0.2503129,0.3754693,0,0
2022-05-30 11:59:39,0,0,0,0,0,0.2503129,0.2503129,0,0
2022-05-30 11:59:38,0,0,0.1251564,0,0,0.5006258,0,0,0.1251564
2022-05-30 11:59:37,0,0,0,0,0,0.250941,0.1254705,0,0
2022-05-30 11:59:36,0,0,0,0,0,0.2506266,0.2506266,0,0
2022-05-30 11:59:35,0,0,0,0,0,0.250941,0.1254705,0,0
2022-05-30 11:59:34,0,0,0,0,0,0,0.250941,0,0
2022-05-30 11:59:33,0,0,0,0,0,0.1251564,0.3754693,0,0
2022-05-30 11:59:32,0,0,0,0,0,0.1254705,0.1254705,0,0
2022-05-30 11:59:31,0,0,0,0,0,0.2506266,0.2506266,0,0
2022-05-30 11:59:30,0,0,0.1251564,0,0,0.2503129,0.2503129,0,0
2022-05-30 11:59:29,0,0,0,0.1254705,0,0.250941,0.3764115,0,0
2022-05-30 11:59:28,0,0,0,0,0,0.375,0.375,0,0
2022-05-30 11:59:27,0,0,0,0,0,0.1253133,0.5012531,0,0
2022-05-30 11:59:26,0,0,0,0,0,0.2506266,0.1253133,0,0.1253133
2022-05-30 11:59:25,0,0,0,0,0,0.1254705,0.250941,0,0
2022-05-30 11:59:24,0,0,0.125,0.125,0,0.375,0.25,0,0
2022-05-30 11:59:23,0,0,0.1253133,0,0,0.2506266,0.2506266,0,0.1253133
2022-05-30 11:59:22,0,0,0,0,0,0.2506266,0.2506266,0,0
2022-05-30 11:59:21,0,0,0,0,0,0.1253133,0.2506266,0,0
2022-05-30 11:59:20,0,0,0,0,0,0.1254705,0.250941,0,0
2022-05-30 11:59:19,0,0,0,0,0,0.2503129,0.2503129,0,0
2022-05-30 11:59:18,0,0,0,0,0,0.3754693,0.1251564,0,0
2022-05-30 11:59:17,0,0,0,0,0,0.1251564,0.5006258,0,0
2022-05-30 11:59:16,0,0,0.1251564,0.1251564,0,0.2503129,0.1251564,0,0
2022-05-30 11:59:15,0,0,0,0,0,0.4993758,0.3745318,0,0
2022-05-30 11:59:14,0,0,0,0.1248439,0,0.2496879,0.2496879,0,0
2022-05-30 11:59:13,0,0,0,0,0,0.2512563,0.2512563,0,0
2022-05-30 11:59:12,0,0,0,0,0,0.1256281,0.2512563,0,0
2022-05-30 11:59:11,0,0,0,0,0,0.3745318,0.2496879,0,0.1248439
2022-05-30 11:59:10,0,0,0.1254705,0,0,0.1254705,0.250941,0,0
2022-05-30 11:59:09,0,0,0,0,0,0.3764115,0.250941,0,0
2022-05-30 11:59:08,0,0,0,0,0,0.25,0.5,0,0
2022-05-30 11:59:07,0,0,0,0,0,0.25,0.25,0,0
2022-05-30 11:59:06,0,0,0,0,0,0.3745318,0.3745318,0,0.1248439
2022-05-30 11:59:05,0,0,0,0,0,0.2503129,0.2503129,0,0
2022-05-30 11:59:04,0,0,0,0,0,0.1253133,0.2506266,0,0
2022-05-30 11:59:03,0,0,0.1248439,0,0,0.4993758,0.1248439,0,0
2022-05-30 11:59:02,0,0,0,0.1253133,0,0,0.2506266,0,0
2022-05-30 11:59:01,0,0,0,0,0,0.3764115,0.1254705,0,0
2022-05-30 11:59:00,0,0,0,0,0,0.1254705,0.3764115,0,0
2022-05-30 11:58:59,0,0,0,0,0,0.2506266,0.2506266,0,0
2022-05-30 11:58:58,0,0,0,0,0,0.250941,0.1254705,0,0
2022-05-30 11:58:57,0,0,0,0,0,0.5012531,0.1253133,0,0
2022-05-30 11:58:56,0,0,0.125,0.125,0,0.375,0.125,0,0
2022-05-30 11:58:55,0,0,0,0,0,0.3759398,0.2506266,0,0
2022-05-30 11:58:54,0,0,0,0,0,0.1253133,0.2506266,0,0
2022-05-30 11:58:53,0,0,0.1253133,0,0,0.1253133,0.3759398,0,0.1253133
2022-05-30 11:58:52,0,0,0,0,0,0.2503129,0.2503129,0,0
